"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"18 months","Southern","DepTotal","full","828","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Tairawhiti","DepTotal","full","42","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Taranaki","DepTotal","full","159","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waikato","DepTotal","full","557","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Wairarapa","DepTotal","full","65","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waitemata","DepTotal","full","1314","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","West Coast","DepTotal","full","27","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Whanganui","DepTotal","full","39","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","National Total","DepTotal","full","9463","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Auckland","DepTotal","full","902","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","DepTotal","full","322","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Canterbury","DepTotal","full","1917","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Capital and Coast","DepTotal","full","949","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Counties Manukau","DepTotal","full","860","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","DepTotal","full","192","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hutt Valley","DepTotal","full","341","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Lakes","DepTotal","full","95","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","MidCentral","DepTotal","full","238","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","DepTotal","full","200","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Northland","DepTotal","full","88","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","South Canterbury","DepTotal","full","86","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Southern","DepTotal","full","853","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Tairawhiti","DepTotal","full","45","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Taranaki","DepTotal","full","169","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Waikato","DepTotal","full","667","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Wairarapa","DepTotal","full","62","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Waitemata","DepTotal","full","1406","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","West Coast","DepTotal","full","30","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Whanganui","DepTotal","full","41","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","National Total","DepTotal","full","9719","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Auckland","DepTotal","full","882","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","DepTotal","full","322","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Canterbury","DepTotal","full","1964","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Capital and Coast","DepTotal","full","887","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Counties Manukau","DepTotal","full","929","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","DepTotal","full","196","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Hutt Valley","DepTotal","full","331","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Lakes","DepTotal","full","117","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","MidCentral","DepTotal","full","267","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","DepTotal","full","250","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Northland","DepTotal","full","96","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","South Canterbury","DepTotal","full","113","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Southern","DepTotal","full","903","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Tairawhiti","DepTotal","full","51","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Taranaki","DepTotal","full","196","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Waikato","DepTotal","full","637","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Wairarapa","DepTotal","full","60","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Waitemata","DepTotal","full","1445","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","West Coast","DepTotal","full","27","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Whanganui","DepTotal","full","46","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","National Total","DepTotal","full","11130","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Auckland","DepTotal","full","971","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","DepTotal","full","394","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Canterbury","DepTotal","full","2197","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Capital and Coast","DepTotal","full","1060","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Counties Manukau","DepTotal","full","1007","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","DepTotal","full","247","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Hutt Valley","DepTotal","full","368","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Lakes","DepTotal","full","142","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","MidCentral","DepTotal","full","299","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","DepTotal","full","264","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Northland","DepTotal","full","124","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","South Canterbury","DepTotal","full","110","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Southern","DepTotal","full","1004","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Tairawhiti","DepTotal","full","64","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Taranaki","DepTotal","full","224","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Waikato","DepTotal","full","793","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Wairarapa","DepTotal","full","71","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Waitemata","DepTotal","full","1712","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","West Coast","DepTotal","full","28","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Whanganui","DepTotal","full","51","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"Milestone age for CI","DHB of residence","DepTotal","proportion","% Fully immunised","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"6 months","National Total","DepTotal","proportion","0.8377346812461316","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Auckland","DepTotal","proportion","0.84032634032634035","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Bay of Plenty","DepTotal","proportion","0.7378917378917379","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Canterbury","DepTotal","proportion","0.88184584178498981","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Capital and Coast","DepTotal","proportion","0.86210762331838564","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Counties Manukau","DepTotal","proportion","0.83080260303687636","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Hawke's Bay","DepTotal","proportion","0.82954545454545459","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Hutt Valley","DepTotal","proportion","0.90106951871657759","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Lakes","DepTotal","proportion","0.7570093457943925","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"MidCentral","DepTotal","proportion","0.86075949367088611","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Nelson Marlborough","DepTotal","proportion","0.81465517241379315","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Northland","DepTotal","proportion","0.70588235294117663","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"South Canterbury","DepTotal","proportion","0.87912087912087911","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Southern","DepTotal","proportion","0.85487528344671204","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Tairawhiti","DepTotal","proportion","0.85185185185185186","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Taranaki","DepTotal","proportion","0.82352941176470584","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Waikato","DepTotal","proportion","0.7931034482758621","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Wairarapa","DepTotal","proportion","0.78125","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Waitemata","DepTotal","proportion","0.80482611781405256","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"West Coast","DepTotal","proportion","0.78125","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Whanganui","DepTotal","proportion","0.74358974358974361","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","National Total","DepTotal","proportion","0.9277341759249822","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Auckland","DepTotal","proportion","0.93057110862262038","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","DepTotal","proportion","0.88579387186629521","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Canterbury","DepTotal","proportion","0.94415718717683561","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Capital and Coast","DepTotal","proportion","0.94136807817589563","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Counties Manukau","DepTotal","proportion","0.93227513227513226","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","DepTotal","proportion","0.93142857142857138","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hutt Valley","DepTotal","proportion","0.96010638297872342","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Lakes","DepTotal","proportion","0.84482758620689646","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","MidCentral","DepTotal","proportion","0.9321266968325792","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","DepTotal","proportion","0.92307692307692313","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Northland","DepTotal","proportion","0.87619047619047619","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","South Canterbury","DepTotal","proportion","0.9662921348314607","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Southern","DepTotal","proportion","0.93171806167400884","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Tairawhiti","DepTotal","proportion","0.88095238095238093","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Taranaki","DepTotal","proportion","0.91826923076923073","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waikato","DepTotal","proportion","0.90664780763790664","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Wairarapa","DepTotal","proportion","0.92957746478873238","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waitemata","DepTotal","proportion","0.91736694677871145","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","West Coast","DepTotal","proportion","0.86111111111111116","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Whanganui","DepTotal","proportion","0.81395348837209303","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","National Total","DepTotal","proportion","0.94728497820055491","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Auckland","DepTotal","proportion","0.95353982300884954","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","DepTotal","proportion","0.9101123595505618","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Canterbury","DepTotal","proportion","0.96236828901154037","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Capital and Coast","DepTotal","proportion","0.96673819742489275","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Counties Manukau","DepTotal","proportion","0.95701125895598771","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","DepTotal","proportion","0.95151515151515154","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hutt Valley","DepTotal","proportion","0.96153846153846156","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Lakes","DepTotal","proportion","0.87096774193548387","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","MidCentral","DepTotal","proportion","0.9285714285714286","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","DepTotal","proportion","0.92372881355932202","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Northland","DepTotal","proportion","0.89655172413793105","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","South Canterbury","DepTotal","proportion","0.94174757281553401","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Southern","DepTotal","proportion","0.9553191489361702","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Tairawhiti","DepTotal","proportion","0.87234042553191493","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Taranaki","DepTotal","proportion","0.9282511210762332","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waikato","DepTotal","proportion","0.92296718972895864","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Wairarapa","DepTotal","proportion","0.95121951219512191","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waitemata","DepTotal","proportion","0.94013157894736843","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","West Coast","DepTotal","proportion","0.97222222222222221","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Whanganui","DepTotal","proportion","0.87755102040816324","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","National Total","DepTotal","proportion","0.85112826023249","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Auckland","DepTotal","proportion","0.88210075026795287","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","DepTotal","proportion","0.80053908355795145","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Canterbury","DepTotal","proportion","0.87912087912087911","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Capital and Coast","DepTotal","proportion","0.8922279792746115","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Counties Manukau","DepTotal","proportion","0.8303850156087409","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","DepTotal","proportion","0.83253588516746424","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hutt Valley","DepTotal","proportion","0.83606557377049195","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Lakes","DepTotal","proportion","0.81300813008130068","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","MidCentral","DepTotal","proportion","0.87242798353909468","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","DepTotal","proportion","0.82894736842105265","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Northland","DepTotal","proportion","0.6991150442477877","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","South Canterbury","DepTotal","proportion","0.86458333333333337","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Southern","DepTotal","proportion","0.8771186440677966","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
