"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"18 months","Tairāwhiti","DepTotal","full","85","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Taranaki","DepTotal","full","246","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Waikato","DepTotal","full","794","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Wairarapa","DepTotal","full","84","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Waitematā","DepTotal","full","1256","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","West Coast","DepTotal","full","38","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Whanganui","DepTotal","full","139","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","National Total","DepTotal","full","12084","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Auckland","DepTotal","full","1015","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","DepTotal","full","621","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Canterbury","DepTotal","full","1441","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Capital and Coast","DepTotal","full","661","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Counties Manukau","DepTotal","full","1801","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Hawkes Bay","DepTotal","full","463","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Hutt Valley","DepTotal","full","409","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Lakes","DepTotal","full","241","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","MidCentral","DepTotal","full","411","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","DepTotal","full","317","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Northland","DepTotal","full","401","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","South Canterbury","DepTotal","full","133","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Southern","DepTotal","full","783","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Tairāwhiti","DepTotal","full","138","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Taranaki","DepTotal","full","303","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Waikato","DepTotal","full","1103","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Wairarapa","DepTotal","full","125","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Waitematā","DepTotal","full","1478","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","West Coast","DepTotal","full","65","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Whanganui","DepTotal","full","173","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","National Total","DepTotal","full","10264","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Auckland","DepTotal","full","837","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","DepTotal","full","569","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Canterbury","DepTotal","full","1355","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Capital and Coast","DepTotal","full","635","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Counties Manukau","DepTotal","full","1281","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Hawkes Bay","DepTotal","full","308","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Hutt Valley","DepTotal","full","339","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Lakes","DepTotal","full","198","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","MidCentral","DepTotal","full","394","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","DepTotal","full","312","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Northland","DepTotal","full","317","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","South Canterbury","DepTotal","full","119","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Southern","DepTotal","full","784","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Tairāwhiti","DepTotal","full","110","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Taranaki","DepTotal","full","279","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Waikato","DepTotal","full","763","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Wairarapa","DepTotal","full","130","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Waitematā","DepTotal","full","1319","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","West Coast","DepTotal","full","69","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Whanganui","DepTotal","full","140","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","National Total","DepTotal","full","12709","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Auckland","DepTotal","full","950","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","DepTotal","full","709","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Canterbury","DepTotal","full","1587","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Capital and Coast","DepTotal","full","677","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Counties Manukau","DepTotal","full","1801","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Hawkes Bay","DepTotal","full","493","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Hutt Valley","DepTotal","full","422","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Lakes","DepTotal","full","302","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","MidCentral","DepTotal","full","445","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","DepTotal","full","346","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Northland","DepTotal","full","454","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","South Canterbury","DepTotal","full","132","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Southern","DepTotal","full","822","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Tairāwhiti","DepTotal","full","138","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Taranaki","DepTotal","full","336","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Waikato","DepTotal","full","1092","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Wairarapa","DepTotal","full","151","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Waitematā","DepTotal","full","1570","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","West Coast","DepTotal","full","87","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Whanganui","DepTotal","full","192","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","National Total","DepTotal","proportion","0.672","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Auckland","DepTotal","proportion","0.74","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","DepTotal","proportion","0.593","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Canterbury","DepTotal","proportion","0.802","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Capital and Coast","DepTotal","proportion","0.783","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Counties Manukau","DepTotal","proportion","0.645","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hawkes Bay","DepTotal","proportion","0.618","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hutt Valley","DepTotal","proportion","0.746","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Lakes","DepTotal","proportion","0.541","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","MidCentral","DepTotal","proportion","0.642","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","DepTotal","proportion","0.698","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Northland","DepTotal","proportion","0.484","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","South Canterbury","DepTotal","proportion","0.724","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Southern","DepTotal","proportion","0.781","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Tairāwhiti","DepTotal","proportion","0.623","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Taranaki","DepTotal","proportion","0.601","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waikato","DepTotal","proportion","0.557","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Wairarapa","DepTotal","proportion","0.706","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waitematā","DepTotal","proportion","0.692","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","West Coast","DepTotal","proportion","0.471","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Whanganui","DepTotal","proportion","0.606","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","National Total","DepTotal","proportion","0.837","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Auckland","DepTotal","proportion","0.865","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","DepTotal","proportion","0.758","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Canterbury","DepTotal","proportion","0.92","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Capital and Coast","DepTotal","proportion","0.882","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Counties Manukau","DepTotal","proportion","0.84","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hawkes Bay","DepTotal","proportion","0.826","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hutt Valley","DepTotal","proportion","0.858","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Lakes","DepTotal","proportion","0.705","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","MidCentral","DepTotal","proportion","0.758","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","DepTotal","proportion","0.844","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Northland","DepTotal","proportion","0.736","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","South Canterbury","DepTotal","proportion","0.913","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Southern","DepTotal","proportion","0.92","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Tairāwhiti","DepTotal","proportion","0.802","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Taranaki","DepTotal","proportion","0.79","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waikato","DepTotal","proportion","0.78","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Wairarapa","DepTotal","proportion","0.857","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waitematā","DepTotal","proportion","0.854","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","West Coast","DepTotal","proportion","0.835","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Whanganui","DepTotal","proportion","0.791","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","National Total","DepTotal","proportion","0.889","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Auckland","DepTotal","proportion","0.922","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","DepTotal","proportion","0.802","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Canterbury","DepTotal","proportion","0.937","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Capital and Coast","DepTotal","proportion","0.946","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Counties Manukau","DepTotal","proportion","0.896","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hawkes Bay","DepTotal","proportion","0.889","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hutt Valley","DepTotal","proportion","0.919","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Lakes","DepTotal","proportion","0.782","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","MidCentral","DepTotal","proportion","0.846","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","DepTotal","proportion","0.891","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Northland","DepTotal","proportion","0.783","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","South Canterbury","DepTotal","proportion","0.94","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Southern","DepTotal","proportion","0.945","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Tairāwhiti","DepTotal","proportion","0.852","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Taranaki","DepTotal","proportion","0.824","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Waikato","DepTotal","proportion","0.855","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Wairarapa","DepTotal","proportion","0.908","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Waitematā","DepTotal","proportion","0.914","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","West Coast","DepTotal","proportion","0.84","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Whanganui","DepTotal","proportion","0.85","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","National Total","DepTotal","proportion","0.647","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Auckland","DepTotal","proportion","0.721","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","DepTotal","proportion","0.555","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Canterbury","DepTotal","proportion","0.787","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Capital and Coast","DepTotal","proportion","0.761","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Counties Manukau","DepTotal","proportion","0.567","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Hawkes Bay","DepTotal","proportion","0.577","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Hutt Valley","DepTotal","proportion","0.768","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Lakes","DepTotal","proportion","0.535","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","MidCentral","DepTotal","proportion","0.589","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","DepTotal","proportion","0.711","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Northland","DepTotal","proportion","0.472","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","South Canterbury","DepTotal","proportion","0.707","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Southern","DepTotal","proportion","0.799","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Tairāwhiti","DepTotal","proportion","0.518","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Taranaki","DepTotal","proportion","0.676","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Waikato","DepTotal","proportion","0.55","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Wairarapa","DepTotal","proportion","0.677","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Waitematā","DepTotal","proportion","0.652","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","West Coast","DepTotal","proportion","0.535","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Whanganui","DepTotal","proportion","0.599","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","National Total","DepTotal","proportion","0.829","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Auckland","DepTotal","proportion","0.856","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","DepTotal","proportion","0.763","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Canterbury","DepTotal","proportion","0.917","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
